,Unnamed: 0,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crime type
2443,3160,Kota,6.0,8.0,1.0,61.0,1,0,3,0,1,Jugari case
2444,3162,Kundapur,6.0,8.0,0.0,,1,0,1,0,1,Jugari case
2445,3163,Kundapur,6.0,8.0,0.0,38.0,1,0,1,0,1,Jugari case
2446,3164,Sirva,6.0,8.0,1.0,29.0,1,0,2,0,1,Jugari case
2447,3165,Udupi,6.0,8.0,0.0,30.0,1,0,1,0,1,Other case
2448,3166,Udupi,6.0,8.0,1.0,,1,0,2,1,1,Other case
2449,3167,Udupi,6.0,8.0,1.0,,1,0,2,0,1,Other case
2450,3168,Byndoor,,,1.0,22.0,0,0,1,2,2,Accident case
2451,3169,Ajekar,3.0,7.0,1.0,49.0,1,0,3,1,1,Other case
2452,3170,Udupi,,,0.0,1.0,0,0,0,2,2,Other case
2453,3171,Byndoor,3.0,8.0,,25.0,0,0,1,2,2,Accident case
2454,3172,Kota,5.0,8.0,1.0,36.0,1,0,1,1,1,Accident case
2455,3173,Udupi,5.0,8.0,0.0,,0,0,0,1,2,Use of drugs case
2456,3175,Kundapur,2.0,6.0,,47.0,0,0,0,0,2,Other case
2457,3176,Udupi,4.0,9.0,1.0,42.0,1,0,2,0,1,Accident case
2458,3177,Manipal,5.0,9.0,0.0,60.0,1,0,5,2,1,Accident case
2459,3180,Udupi,5.0,9.0,0.0,42.0,1,0,2,4,1,Missing case
2460,3181,Kundapur,5.0,9.0,1.0,57.0,1,0,2,0,1,Other case
2461,3182,Kundapur,0.0,9.0,1.0,38.0,1,0,6,3,1,Other case
2462,3183,Udupi,5.0,9.0,0.0,28.0,1,0,1,1,1,Accident case
2463,3184,Hebri,5.0,9.0,0.0,37.0,1,0,2,2,1,Other case
2464,3185,Udupi,4.0,7.0,0.0,59.0,1,0,6,1,1,Other case
2465,3186,Kundapur,3.0,9.0,1.0,36.0,1,0,2,0,1,Accident case
2466,3187,Udupi,1.0,1.0,1.0,57.0,1,0,1,0,1,Accident case
2467,3188,Udupi,4.0,9.0,0.0,,0,0,1,2,2,Use of drugs case
2468,3189,Udupi,6.0,8.0,0.0,44.0,0,0,0,0,2,Theft case
2469,3190,Udupi,5.0,7.0,0.0,53.0,0,0,3,3,2,Other case
2470,3191,Kundapur,4.0,9.0,0.0,,1,0,1,0,1,Accident case
2471,3192,Byndoor,0.0,9.0,0.0,35.0,1,0,1,0,1,Accident case
2472,3193,Byndoor,3.0,9.0,1.0,62.0,1,0,1,0,1,Other case
2473,3194,Byndoor,2.0,9.0,1.0,40.0,0,1,6,3,0,Other case
2474,3195,Manipal,2.0,9.0,1.0,,1,0,4,1,1,Accident case
2475,3196,Udupi,2.0,9.0,0.0,21.0,1,0,1,0,1,Accident case
2476,3198,Shankaranarayana,2.0,9.0,1.0,33.0,1,0,2,1,1,Other case
2477,3199,Udupi,2.0,9.0,0.0,40.0,1,0,1,0,1,Accident case
2478,3200,Udupi,0.0,9.0,0.0,51.0,1,0,3,1,1,Accident case
2479,3201,Udupi,2.0,9.0,1.0,34.0,1,0,1,1,1,Accident case
2480,3202,Udupi,2.0,9.0,1.0,42.0,0,0,1,2,2,Accident case
2481,3203,Byndoor,1.0,9.0,0.0,21.0,1,0,1,0,1,Accident case
2482,3204,Udupi,2.0,9.0,1.0,18.0,1,0,1,0,1,Other case
2483,3205,Kota,5.0,8.0,0.0,38.0,1,0,2,0,1,Accident case
2484,3206,Karkala,0.0,9.0,1.0,19.0,0,0,0,0,2,Accident case
2485,3208,Manipal,1.0,9.0,1.0,28.0,1,0,4,1,1,Other case
2486,3209,Karkala,0.0,9.0,1.0,34.0,1,0,1,0,1,Accident case
2487,3210,Kota,0.0,9.0,0.0,26.0,1,0,2,1,1,Other case
2488,3211,Kundapur,3.0,8.0,0.0,,1,0,1,0,1,
2489,3212,Byndoor,1.0,9.0,0.0,68.0,0,1,4,4,0,
2490,3213,Hebri,,,1.0,27.0,1,0,4,0,1,Accident case
2491,3214,Udupi,0.0,9.0,1.0,40.0,1,0,2,0,1,Accident case
2492,3215,Udupi,4.0,8.0,0.0,39.0,0,0,0,0,2,Theft case
2493,3216,Udupi,1.0,9.0,0.0,32.0,1,0,2,1,1,Other case
2494,3217,Hiriyadka,0.0,9.0,1.0,46.0,1,0,2,1,1,Other case
2495,3218,Udupi,,,0.0,,1,0,2,0,1,Other case
2496,3219,Kota,2.0,3.0,0.0,,0,0,0,0,2,Other case
2497,3220,Kundapur,0.0,9.0,1.0,,0,0,0,0,2,Accident case
2498,3222,Kollur,0.0,9.0,1.0,33.0,0,1,2,3,0,Missing case
2499,3223,Karkala,0.0,8.0,0.0,59.0,1,0,2,0,1,
2500,3224,Kollur,1.0,9.0,0.0,43.0,1,0,2,1,1,Accident case
2501,3226,Udupi,6.0,5.0,0.0,69.0,1,0,6,9,1,Other case
2502,3227,Udupi,,,0.0,33.0,0,0,0,0,2,Other case
2503,3230,Karkala,1.0,9.0,1.0,,1,0,2,0,1,Jugari case
2504,3231,Byndoor,6.0,9.0,0.0,57.0,1,0,2,3,1,Other case
2505,3232,Udupi,1.0,9.0,0.0,53.0,1,0,2,0,1,Other case
2506,3233,Udupi,0.0,9.0,0.0,28.0,0,1,5,3,0,Accident case
2507,3234,Kundapur,0.0,9.0,0.0,45.0,0,0,0,0,2,Accident case
2508,3237,Kundapur,0.0,9.0,0.0,,0,0,0,0,2,Accident case
2509,3238,Manipal,6.0,9.0,1.0,,1,0,1,1,1,Accident case
2510,3239,Kundapur,5.0,9.0,0.0,51.0,1,0,2,2,1,
2511,3240,Udupi,6.0,9.0,0.0,45.0,1,0,1,0,1,Accident case
2512,3241,Kundapur,1.0,10.0,1.0,,1,0,1,0,1,Accident case
2513,3244,Shankaranarayana,0.0,10.0,1.0,36.0,0,0,0,0,2,Theft case
2514,3246,Kota,1.0,10.0,0.0,66.0,0,0,0,0,2,Other case
2515,3247,Kota,,,0.0,65.0,0,0,0,1,2,Other case
2516,3248,Kota,2.0,10.0,0.0,39.0,1,0,2,1,1,Other case
2517,3249,Udupi,5.0,10.0,0.0,24.0,0,1,2,2,0,Missing case
2518,3251,Byndoor,,,,71.0,0,0,0,0,2,Other case
2519,3252,Byndoor,,,,74.0,0,0,0,0,2,Other case
2520,3253,Byndoor,1.0,10.0,0.0,40.0,0,0,2,2,2,Other case
2521,3254,Kundapur,4.0,4.0,0.0,48.0,0,0,2,5,2,Other case
2522,3255,Kollur,0.0,10.0,0.0,28.0,1,0,1,2,1,Accident case
2523,3256,Udupi,0.0,10.0,0.0,54.0,0,0,2,1,2,Accident case
2524,3257,Kundapur,6.0,10.0,1.0,57.0,1,0,2,0,1,Accident case
2525,3260,Udupi,0.0,10.0,0.0,1.0,1,0,2,1,1,Other case
2526,3261,Kundapur,0.0,10.0,,38.0,1,0,4,5,1,Other case
2527,3262,Byndoor,,,0.0,70.0,0,0,0,0,2,Other case
2528,3263,Udupi,0.0,10.0,0.0,58.0,1,0,3,0,1,Other case
2529,3264,Byndoor,5.0,10.0,0.0,22.0,1,0,4,1,1,Accident case
2530,3265,Karkala,6.0,10.0,,25.0,0,0,0,0,2,Accident case
2531,3266,Kundapur,5.0,10.0,1.0,28.0,0,0,0,0,2,Accident case
2532,3267,Udupi,4.0,10.0,1.0,39.0,1,0,1,0,1,Theft case
2533,3268,Byndoor,6.0,10.0,1.0,26.0,1,0,2,0,1,Other case
2534,3269,Udupi,6.0,10.0,1.0,65.0,1,0,6,2,1,Other case
2535,3270,Udupi,5.0,10.0,0.0,29.0,1,0,2,0,1,Accident case
2536,3275,Kundapur,5.0,12.0,0.0,48.0,0,0,0,2,2,Other case
2537,3276,Kundapur,4.0,10.0,1.0,35.0,1,0,2,1,1,Accident case
2538,3277,Udupi,4.0,10.0,1.0,30.0,1,0,5,0,1,Accident case
2539,3280,Udupi,4.0,10.0,0.0,24.0,1,0,2,0,1,Jugari case
2540,3281,Udupi,5.0,10.0,0.0,10.0,1,0,3,1,1,Accident case
2541,3282,Kota,6.0,10.0,1.0,41.0,1,0,2,1,1,Accident case
2542,3283,Kota,0.0,10.0,0.0,56.0,1,0,3,3,1,Accident case
2543,3285,Kundapur,6.0,10.0,1.0,62.0,0,1,1,2,0,Other case
2544,3286,Byndoor,0.0,10.0,0.0,19.0,1,0,4,0,1,Other case
2545,3287,Kundapur,5.0,10.0,1.0,,0,1,0,3,0,Accident case
2546,3289,Udupi,5.0,10.0,0.0,67.0,1,0,3,2,1,Theft case
2547,3290,Udupi,4.0,10.0,0.0,25.0,0,0,0,3,2,Other case
2548,3291,Udupi,5.0,10.0,1.0,25.0,0,0,0,1,2,Other case
2549,3292,Kollur,5.0,10.0,0.0,46.0,1,0,1,0,1,Accident case
2550,3293,Kundapur,4.0,10.0,0.0,30.0,1,0,1,0,1,Accident case
2551,3294,Udupi,,,0.0,47.0,0,0,0,2,2,Other case
2552,3295,Udupi,5.0,10.0,0.0,,1,0,1,0,1,Accident case
2553,3296,Byndoor,4.0,10.0,1.0,53.0,0,0,2,1,2,Accident case
2554,3298,Udupi,6.0,5.0,1.0,21.0,1,0,1,7,1,Other case
2555,3299,Kota,4.0,10.0,0.0,39.0,0,1,2,2,0,Accident case
2556,3300,Udupi,3.0,10.0,1.0,17.0,1,0,4,2,1,Accident case
2557,3301,Kollur,3.0,10.0,0.0,62.0,1,0,1,0,1,Accident case
2558,3302,Udupi,3.0,10.0,0.0,,1,0,1,1,1,Other case
2559,3303,Byndoor,2.0,10.0,0.0,28.0,1,0,1,1,1,Accident case
2560,3304,Hiriyadka,,,0.0,32.0,0,1,1,3,0,Missing case
2561,3306,Kundapur,3.0,10.0,,,0,0,0,0,2,Accident case
2562,3307,Shankaranarayana,1.0,10.0,1.0,,1,0,2,0,1,Accident case
2563,3308,Udupi,2.0,10.0,1.0,50.0,0,0,3,2,2,Accident case
2564,3309,Kollur,2.0,10.0,1.0,35.0,0,0,0,0,2,Accident case
2565,3311,Udupi,5.0,11.0,0.0,35.0,0,0,2,2,2,Accident case
2566,3313,Kota,5.0,11.0,,43.0,0,0,0,0,2,Accident case
2567,3315,Kundapur,5.0,11.0,1.0,56.0,1,0,1,0,1,Other case
2568,3319,Byndoor,,,0.0,60.0,0,0,1,4,2,Other case
2569,3320,Kota,5.0,1.0,0.0,32.0,1,0,1,0,1,Other case
2570,3321,Kota,4.0,11.0,0.0,39.0,0,1,1,2,0,Other case
2571,3322,Udupi,2.0,10.0,1.0,32.0,0,0,1,2,2,Accident case
2572,3323,Udupi,1.0,8.0,0.0,33.0,1,0,2,0,1,Accident case
2573,3325,Udupi,2.0,10.0,0.0,29.0,0,0,0,1,2,Accident case
2574,3326,Kundapur,2.0,10.0,1.0,,0,0,0,0,2,Other case
2575,3327,Udupi,3.0,10.0,,27.0,1,0,1,0,1,Other case
2576,3328,Kundapur,1.0,1.0,,24.0,1,0,1,1,1,Other case
2577,3329,Manipal,1.0,10.0,1.0,25.0,1,0,1,1,1,Other case
2578,3330,Hebri,2.0,10.0,1.0,35.0,0,0,1,1,2,Accident case
2579,3331,Kundapur,2.0,10.0,0.0,43.0,1,0,1,2,1,Accident case
2580,3332,Kundapur,,,,44.0,0,0,0,0,2,Fraud case
2581,3333,Udupi,2.0,10.0,0.0,58.0,1,0,3,1,1,Accident case
2582,3334,Kundapur,2.0,10.0,0.0,48.0,1,0,1,0,1,Accident case
2583,3335,Hebri,3.0,10.0,0.0,16.0,0,0,0,2,2,Other case
2584,3336,Byndoor,1.0,10.0,0.0,58.0,1,0,8,0,1,Accident case
2585,3338,Udupi,1.0,10.0,1.0,67.0,1,0,2,0,1,Missing case
2586,3339,Udupi,1.0,10.0,1.0,28.0,1,0,3,1,1,Accident case
2587,3340,Manipal,4.0,10.0,1.0,20.0,1,0,1,0,1,Theft case
2588,3341,Udupi,1.0,10.0,1.0,27.0,1,0,2,0,1,Other case
2589,3342,Sirva,0.0,10.0,0.0,54.0,0,0,2,4,2,Other case
2590,3343,Hiriyadka,1.0,10.0,1.0,47.0,1,0,4,5,1,Other case
2591,3344,Udupi,6.0,10.0,0.0,41.0,1,0,1,1,1,Theft case
2592,3345,Kota,,,1.0,45.0,0,0,0,0,2,
2593,3346,Karkala,1.0,10.0,0.0,42.0,1,0,1,2,1,Accident case
2594,3347,Kota,0.0,10.0,0.0,35.0,0,0,2,1,2,Accident case
2595,3348,Kota,0.0,10.0,1.0,70.0,1,0,3,0,1,Accident case
2596,3349,Kundapur,0.0,10.0,1.0,53.0,0,0,1,1,2,Accident case
2597,3352,Karkala,1.0,11.0,0.0,47.0,1,0,2,0,1,Accident case
2598,3353,Kota,4.0,10.0,0.0,18.0,1,0,1,1,1,
2599,3355,Kota,6.0,11.0,1.0,39.0,0,0,0,0,2,
2600,3356,Kundapur,0.0,11.0,0.0,26.0,1,0,2,0,1,Accident case
2601,3357,Udupi,0.0,11.0,0.0,33.0,0,0,0,2,2,Accident case
2602,3358,Udupi,6.0,11.0,1.0,65.0,1,0,2,1,1,Accident case
2603,3359,Byndoor,,,,52.0,0,0,0,0,2,Accident case
2604,3360,Hebri,0.0,11.0,,,1,0,1,0,1,Theft case
2605,3364,Udupi,0.0,11.0,0.0,25.0,1,0,2,1,1,Jugari case
2606,3365,Udupi,6.0,11.0,0.0,40.0,0,0,3,2,2,Other case
2607,3366,Udupi,6.0,11.0,0.0,24.0,1,0,3,2,1,Other case
2608,3367,Udupi,,,0.0,37.0,1,0,2,0,1,Accident case
2609,3368,Udupi,,,0.0,,1,0,6,3,1,Accident case
2610,3369,Sirva,5.0,11.0,0.0,48.0,0,0,0,1,2,Accident case
2611,3371,Udupi,,,0.0,,1,0,2,3,1,Accident case
2612,3372,Udupi,5.0,11.0,1.0,22.0,0,0,5,2,2,Accident case
2613,3373,Karkala,5.0,11.0,1.0,22.0,0,0,2,2,2,Accident case
2614,3374,Karkala,2.0,7.0,1.0,34.0,0,0,1,1,2,Accident case
2615,3378,Kundapur,1.0,11.0,0.0,34.0,1,0,2,0,1,Accident case
2616,3379,Shankaranarayana,1.0,11.0,0.0,,1,0,1,0,1,Accident case
2617,3380,Kollur,4.0,11.0,0.0,38.0,1,0,1,0,1,Accident case
2618,3382,Sirva,0.0,11.0,0.0,,1,0,2,1,1,
2619,3383,Udupi,6.0,10.0,0.0,,0,0,2,2,2,Other case
2620,3384,Udupi,4.0,11.0,0.0,,0,0,0,0,2,Accident case
2621,3387,Udupi,4.0,11.0,0.0,24.0,1,0,2,0,1,Other case
2622,3388,Kundapur,,,0.0,38.0,1,0,2,4,1,Other case
2623,3389,Ajekar,0.0,11.0,,24.0,1,0,1,1,1,Other case
2624,3390,Kollur,3.0,11.0,0.0,31.0,1,0,3,0,1,Accident case
2625,3391,Kundapur,3.0,11.0,0.0,22.0,0,0,0,0,2,Accident case
2626,3392,Kota,0.0,4.0,0.0,28.0,0,0,1,3,2,
2627,3393,Udupi,0.0,10.0,0.0,66.0,0,0,0,1,2,Theft case
2628,3394,Kundapur,5.0,11.0,1.0,48.0,0,0,0,0,2,Accident case
2629,3395,Karkala,,,1.0,,1,0,1,0,1,Accident case
2630,3396,Kollur,3.0,11.0,0.0,,0,0,0,0,2,Theft case
2631,3397,Udupi,,,0.0,3.0,1,0,3,1,1,
2632,3398,Udupi,3.0,11.0,1.0,27.0,1,0,3,0,1,Accident case
2633,3399,Udupi,3.0,11.0,0.0,,1,0,1,0,1,Accident case
2634,3400,Hebri,4.0,11.0,1.0,39.0,0,0,1,1,2,Accident case
2635,3401,Udupi,2.0,11.0,1.0,21.0,1,0,3,2,1,Accident case
2636,3402,Byndoor,4.0,11.0,0.0,25.0,0,0,2,1,2,Accident case
2637,3403,Manipal,3.0,11.0,1.0,33.0,0,1,1,2,0,Accident case
2638,3404,Udupi,5.0,11.0,0.0,60.0,0,0,0,1,2,Theft case
2639,3406,Kota,2.0,11.0,1.0,13.0,1,0,1,0,1,Accident case
2640,3407,Kundapur,,,1.0,,0,0,0,0,2,Accident case
2641,3408,Kundapur,,,1.0,,1,0,1,0,1,Accident case
2642,3409,Kundapur,,,0.0,76.0,0,1,1,1,0,Accident case
2643,3410,Udupi,2.0,11.0,1.0,30.0,1,0,2,0,1,Accident case
2644,3411,Shankaranarayana,2.0,11.0,0.0,28.0,1,0,2,0,1,Accident case
2645,3412,Kundapur,3.0,11.0,1.0,58.0,0,0,0,0,2,Other case
2646,3413,Udupi,2.0,11.0,0.0,27.0,1,0,1,0,1,Other case
2647,3414,Udupi,2.0,11.0,0.0,26.0,1,0,1,0,1,Other case
2648,3415,Sirva,3.0,11.0,1.0,63.0,1,0,2,0,1,Other case
2649,3416,Udupi,,,0.0,34.0,0,0,1,1,2,Other case
2650,3418,Udupi,1.0,11.0,0.0,49.0,1,0,4,1,1,Accident case
2651,3422,Amasebailu,,,,35.0,0,0,0,0,2,Other case
2652,3423,Udupi,2.0,11.0,,,0,0,0,0,2,Other case
2653,3424,Udupi,2.0,11.0,1.0,,1,0,3,1,1,Other case
2654,3425,Kundapur,2.0,12.0,1.0,,0,0,0,0,2,Accident case
2655,3426,Kota,2.0,11.0,0.0,23.0,1,0,1,0,1,Accident case
2656,3427,Karkala,0.0,11.0,0.0,22.0,0,0,0,1,2,Accident case
2657,3429,Shankaranarayana,1.0,11.0,1.0,34.0,0,0,0,0,2,Theft case
2658,3430,Karkala,0.0,11.0,0.0,25.0,0,0,0,1,2,Theft case
2659,3431,Kollur,2.0,11.0,0.0,1.0,1,0,1,1,1,Other case
2660,3432,Udupi,1.0,11.0,0.0,42.0,1,0,2,1,1,Accident case
2661,3433,Kota,1.0,11.0,1.0,24.0,1,0,1,1,1,Accident case
2662,3434,Udupi,6.0,10.0,0.0,65.0,0,1,0,5,0,Theft case
2663,3436,Shankaranarayana,,,1.0,,0,0,0,0,2,Accident case
2664,3437,Udupi,4.0,11.0,0.0,1.0,1,0,3,2,1,Other case
2665,3438,Kundapur,4.0,7.0,0.0,,0,0,0,1,2,Other case
2666,3439,Kundapur,4.0,7.0,0.0,,0,0,0,0,2,Other case
2667,3440,Udupi,,,0.0,41.0,1,0,3,2,1,Other case
2668,3441,Udupi,,,0.0,45.0,0,0,0,0,2,Other case
2669,3442,Hebri,,,0.0,,1,0,1,0,1,Other case
2670,3443,Kundapur,2.0,11.0,1.0,,1,0,3,1,1,
2671,3444,Kundapur,2.0,11.0,1.0,,1,0,4,0,1,
2672,3445,Kundapur,4.0,11.0,1.0,,1,0,3,0,1,
2673,3446,Udupi,2.0,11.0,1.0,24.0,1,0,2,1,1,Accident case
2674,3447,Kundapur,4.0,11.0,0.0,18.0,1,0,2,2,1,Accident case
2675,3449,Kundapur,4.0,11.0,0.0,17.0,0,0,0,1,2,Other case
2676,3450,Udupi,2.0,11.0,1.0,24.0,1,0,1,0,1,Accident case
2677,3451,Manipal,,,0.0,42.0,1,0,1,0,1,Fraud case
2678,3452,Kundapur,0.0,3.0,0.0,54.0,0,0,0,0,2,Fraud case
2679,3453,Kundapur,3.0,6.0,0.0,54.0,0,0,0,0,2,Fraud case
2680,3454,Kundapur,6.0,8.0,0.0,,1,0,2,0,1,Fraud case
2681,3455,Udupi,2.0,11.0,1.0,40.0,1,0,5,1,1,Accident case
2682,3456,Shankaranarayana,1.0,11.0,0.0,40.0,1,0,1,1,1,Other case
2683,3459,Kundapur,2.0,11.0,0.0,66.0,0,0,1,2,2,Other case
2684,3460,Byndoor,3.0,11.0,1.0,48.0,0,0,0,2,2,Other case
2685,3461,Kundapur,1.0,11.0,1.0,,0,0,0,0,2,Accident case
2686,3462,Kollur,,,0.0,9.0,0,0,0,3,2,Other case
2687,3463,Udupi,2.0,11.0,0.0,31.0,1,0,2,0,1,Accident case
2688,3465,Kota,1.0,11.0,0.0,45.0,1,0,1,1,1,Other case
2689,3466,Kota,6.0,11.0,0.0,30.0,0,0,2,4,2,Other case
2690,3467,Karkala,1.0,11.0,1.0,38.0,1,0,3,1,1,Accident case
2691,3468,Udupi,0.0,11.0,0.0,40.0,0,0,0,1,2,Accident case
2692,3469,Karkala,0.0,11.0,0.0,34.0,1,0,4,0,1,Accident case
2693,3472,Byndoor,1.0,11.0,0.0,57.0,0,0,3,2,2,Other case
2694,3473,Udupi,6.0,11.0,0.0,34.0,1,0,1,0,1,Accident case
2695,3477,Karkala,2.0,5.0,0.0,31.0,1,0,4,5,1,
2696,3478,Udupi,4.0,8.0,0.0,39.0,0,1,1,7,0,Other case
2697,3479,Udupi,6.0,11.0,0.0,52.0,1,0,1,0,1,Accident case
2698,3480,Kota,0.0,11.0,0.0,32.0,1,0,1,0,1,Accident case
2699,3481,Byndoor,6.0,11.0,1.0,24.0,1,0,1,0,1,Accident case
2700,3483,Byndoor,6.0,11.0,1.0,37.0,1,0,2,0,1,Other case
2701,3484,Byndoor,6.0,11.0,1.0,48.0,0,0,4,2,2,Other case
2702,3485,Sirva,0.0,11.0,0.0,62.0,0,1,0,1,0,Other case
2703,3486,Kundapur,6.0,11.0,0.0,36.0,0,0,1,3,2,Other case
2704,3487,Kundapur,6.0,11.0,1.0,50.0,0,0,1,2,2,Other case
2705,3488,Udupi,4.0,5.0,0.0,1.0,0,1,0,2,0,Other case
2706,3489,Manipal,6.0,11.0,0.0,,1,0,4,2,1,Other case
2707,3491,Sirva,1.0,12.0,0.0,33.0,1,0,4,0,1,Accident case
2708,3492,Kollur,0.0,12.0,0.0,48.0,1,0,2,0,1,Accident case
2709,3497,Shankaranarayana,0.0,12.0,0.0,34.0,1,0,2,0,1,Accident case
2710,3498,Udupi,6.0,12.0,0.0,65.0,1,0,5,1,1,Accident case
2711,3500,Karkala,,,1.0,49.0,1,0,1,0,1,Jugari case
2712,3501,Kundapur,6.0,12.0,1.0,50.0,0,0,0,0,2,Accident case
2713,3502,Udupi,0.0,12.0,0.0,29.0,0,0,0,0,2,Theft case
2714,3503,Kundapur,6.0,12.0,1.0,44.0,0,0,0,1,2,Theft case
2715,3504,Manipal,0.0,12.0,0.0,65.0,0,0,0,1,2,Other case
2716,3505,Kota,5.0,11.0,0.0,25.0,1,0,2,0,1,Accident case
2717,3506,Udupi,5.0,11.0,0.0,35.0,1,0,7,1,1,Accident case
2718,3507,Kaapu,6.0,12.0,0.0,31.0,0,0,2,7,2,Accident case
2719,3508,Udupi,5.0,11.0,1.0,38.0,1,0,1,1,1,Accident case
2720,3509,Kundapur,4.0,4.0,0.0,30.0,0,1,2,1,0,
2721,3510,Sirva,0.0,6.0,0.0,70.0,0,0,0,4,2,Other case
2722,3511,Kundapur,4.0,11.0,,42.0,1,0,1,0,1,Accident case
2723,3512,Udupi,4.0,11.0,1.0,44.0,1,0,2,3,1,Accident case
2724,3513,Kundapur,2.0,11.0,1.0,,1,0,1,0,1,Accident case
2725,3514,Udupi,5.0,11.0,1.0,38.0,1,0,3,0,1,Accident case
2726,3517,Kundapur,5.0,11.0,1.0,52.0,1,0,2,0,1,Jugari case
2727,3518,Kundapur,5.0,11.0,1.0,48.0,1,0,2,0,1,Jugari case
2728,3519,Kota,6.0,8.0,0.0,65.0,0,0,0,0,2,Fraud case
2729,3520,Byndoor,,,,65.0,0,0,0,0,2,Other case
2730,3521,Byndoor,5.0,11.0,0.0,32.0,1,0,1,1,1,Other case
2731,3522,Kollur,4.0,11.0,0.0,42.0,1,0,3,0,1,Other case
2732,3523,Hebri,5.0,11.0,0.0,,1,0,2,0,1,Other case
2733,3524,Hebri,6.0,12.0,1.0,,0,0,0,0,2,Other case
2734,3525,Udupi,4.0,11.0,1.0,,0,0,0,2,2,Accident case
2735,3527,Kundapur,5.0,11.0,0.0,45.0,1,0,2,1,1,Jugari case
2736,3528,Kundapur,1.0,12.0,1.0,28.0,0,0,0,0,2,Accident case
2737,3529,Sirva,1.0,12.0,1.0,32.0,1,0,3,0,1,Accident case
2738,3530,Udupi,1.0,12.0,0.0,24.0,1,0,2,2,1,Accident case
2739,3531,Udupi,1.0,12.0,1.0,45.0,0,0,0,0,2,Accident case
2740,3532,Byndoor,0.0,12.0,0.0,64.0,1,0,2,0,1,Other case
2741,3533,Udupi,1.0,12.0,0.0,43.0,0,0,1,3,2,Other case
2742,3534,Kollur,0.0,12.0,0.0,36.0,0,0,0,1,2,Accident case
2743,3535,Karkala,,,,38.0,0,0,0,0,2,Accident case
2744,3536,Kundapur,,,0.0,21.0,1,0,4,2,1,Missing case
2745,3538,Kundapur,0.0,12.0,1.0,60.0,0,0,0,4,2,Other case
2746,3539,Kundapur,0.0,12.0,1.0,61.0,1,0,1,0,1,Other case
2747,3540,Karkala,6.0,12.0,,34.0,0,0,0,1,2,Accident case
2748,3541,Udupi,1.0,12.0,1.0,52.0,1,0,2,0,1,Accident case
2749,3542,Sirva,6.0,12.0,0.0,19.0,0,1,0,2,0,Accident case
2750,3543,Udupi,6.0,12.0,1.0,61.0,1,0,1,1,1,Accident case
2751,3544,Kundapur,6.0,12.0,0.0,,1,0,2,0,1,Jugari case
2752,3545,Amasebailu,3.0,12.0,0.0,24.0,0,0,0,5,2,Other case
2753,3546,Byndoor,4.0,12.0,1.0,30.0,0,0,0,1,2,Accident case
2754,3547,Shankaranarayana,3.0,12.0,0.0,38.0,1,0,2,3,1,Accident case
2755,3548,Udupi,6.0,12.0,0.0,40.0,1,0,2,0,1,Accident case
2756,3549,Kundapur,5.0,12.0,1.0,37.0,1,0,1,0,1,Missing case
2757,3550,Byndoor,5.0,12.0,0.0,23.0,0,0,2,1,2,Accident case
2758,3551,Byndoor,3.0,12.0,0.0,55.0,1,0,3,1,1,Accident case
2759,3552,Kundapur,3.0,12.0,1.0,67.0,0,0,1,1,2,Accident case
2760,3553,Kota,4.0,12.0,0.0,24.0,1,0,5,2,1,Missing case
2761,3554,Kundapur,5.0,12.0,0.0,52.0,1,0,2,0,1,Other case
2762,3555,Udupi,2.0,12.0,1.0,39.0,1,0,4,2,1,Other case
2763,3556,Kundapur,4.0,12.0,0.0,,0,0,0,1,2,Theft case
2764,3557,Udupi,5.0,12.0,1.0,,1,0,2,0,1,Accident case
2765,3558,Manipal,,,1.0,,0,0,0,1,2,Accident case
2766,3559,Shankaranarayana,,,,,0,1,2,3,0,Other case
2767,3560,Kundapur,,,0.0,,1,0,4,0,1,Jugari case
2768,3561,Udupi,,,0.0,,0,1,1,4,0,Accident case
2769,3562,Kollur,4.0,12.0,0.0,,0,0,1,1,2,Accident case
2770,3563,Byndoor,4.0,12.0,0.0,,1,0,3,1,1,Accident case
2771,3564,,,,,,0,0,0,0,2,Accident case
2772,3565,Kundapur,0.0,2.0,1.0,,0,0,0,2,2,Other case
2773,3566,Udupi,5.0,12.0,0.0,,0,0,1,1,2,Other case
2774,3569,Kundapur,4.0,12.0,,,1,0,1,0,1,Accident case
2775,3570,Kundapur,2.0,12.0,0.0,,1,0,1,2,1,Accident case
2776,3571,Manipal,,,0.0,,0,0,1,9,2,
2777,3572,Udupi,2.0,12.0,1.0,32.0,1,0,1,1,1,Accident case
2778,3574,Byndoor,,,,32.0,0,0,0,0,2,Accident case
2779,3575,Udupi,2.0,12.0,1.0,58.0,0,0,4,2,2,Accident case
2780,3576,Manipal,2.0,12.0,1.0,,1,0,1,0,1,Other case
2781,3577,Karkala,1.0,12.0,1.0,38.0,1,0,2,1,1,Accident case
2782,3578,Karkala,1.0,12.0,1.0,27.0,1,0,3,0,1,Accident case
2783,3579,Kundapur,1.0,12.0,0.0,22.0,0,0,0,0,2,Accident case
2784,3580,Udupi,2.0,12.0,0.0,68.0,1,0,3,3,1,Fraud case
2785,3581,Udupi,2.0,12.0,1.0,61.0,0,0,1,6,2,Fraud case
2786,3582,Kota,,,1.0,42.0,1,0,2,1,1,Missing case
2787,3583,Kundapur,0.0,12.0,1.0,57.0,1,0,1,0,1,Other case
